"Current.week" "States.reporting.cases.during.current.week..No.." "MMWR.year" "MMWR.week" "Disease" "c" "threshold" "alert" "cumulate" "cumu14" "ycumulate" "ycumu14" "date"
NA "" 2015 38 "Brucellosis" 0 3.82047740446129 "FALSE" 68 71.8204774044613 36 39.8204774044613 "2015-09-26"
1 "SC (1 )" 2015 39 "Brucellosis" 1 3.74430832265879 "FALSE" 69 71.7443083226588 37 39.7443083226588 "2015-10-03"
1 "WA (1 )" 2015 40 "Brucellosis" 1 3.74430832265879 "FALSE" 70 72.7443083226588 38 40.7443083226588 "2015-10-10"
1 "TX (1 )" 2015 41 "Brucellosis" 1 3.68385685639668 "FALSE" 71 73.6838568563967 39 41.6838568563967 "2015-10-17"
NA "" 2015 42 "Brucellosis" 0 3.74430832265879 "FALSE" 71 74.7443083226588 39 42.7443083226588 "2015-10-24"
1 "TX (1 )" 2015 43 "Brucellosis" 1 2.99945046489368 "FALSE" 72 73.9994504648937 40 41.9994504648937 "2015-10-31"
NA "" 2015 44 "Brucellosis" 0 2.56892908110547 "FALSE" 72 74.5689290811055 40 42.5689290811055 "2015-11-07"
NA "" 2015 45 "Brucellosis" 0 2.56892908110547 "FALSE" 72 74.5689290811055 40 42.5689290811055 "2015-11-14"
NA "" 2015 46 "Brucellosis" 0 2.58605528890092 "FALSE" 72 74.5860552889009 40 42.5860552889009 "2015-11-21"
NA "" 2015 47 "Brucellosis" 0 2.58601850015799 "FALSE" 72 74.586018500158 40 42.586018500158 "2015-11-28"
3 "FL (1 ), TX (1 ), WA (1 )" 2015 48 "Brucellosis" 3 2.92306935487318 "TRUE" 75 74.9230693548732 43 42.9230693548732 "2015-12-05"
NA "" 2015 49 "Brucellosis" 0 2.73563679755874 "FALSE" 75 77.7356367975587 43 45.7356367975587 "2015-12-12"
1 "FL (1 )" 2015 50 "Brucellosis" 1 2.54203278121247 "FALSE" 76 77.5420327812125 44 45.5420327812125 "2015-12-19"
1 "MD (1 )" 2015 51 "Brucellosis" 1 2.32665191513933 "FALSE" 77 78.3266519151393 45 46.3266519151393 "2015-12-26"
NA "" 2016 1 "Brucellosis" 0 2.32665191513933 "FALSE" 77 79.3266519151393 0 2.32665191513933 "2016-01-09"
NA "" 2016 2 "Brucellosis" 0 2.27468982593385 "FALSE" 77 79.2746898259338 0 2.27468982593385 "2016-01-16"
NA "" 2016 3 "Brucellosis" 0 2.20970082853022 "FALSE" 77 79.2097008285302 0 2.20970082853022 "2016-01-23"
NA "" 2016 4 "Brucellosis" 0 2.13183268307671 "FALSE" 77 79.1318326830767 0 2.13183268307671 "2016-01-30"
NA "" 2016 5 "Brucellosis" 0 2.13183268307671 "FALSE" 77 79.1318326830767 0 2.13183268307671 "2016-02-06"
NA "" 2016 6 "Brucellosis" 0 2.04093762942505 "FALSE" 77 79.040937629425 0 2.04093762942505 "2016-02-13"
NA "" 2016 7 "Brucellosis" 0 2.04093762942505 "FALSE" 77 79.040937629425 0 2.04093762942505 "2016-02-20"
1 "FL (1 )" 2016 8 "Brucellosis" 1 2.13183268307671 "FALSE" 78 79.1318326830767 1 2.13183268307671 "2016-02-27"
NA "" 2014 1 "Chancroid" 0 0 "FALSE" 0 0 0 0 "2014-01-04"
NA "" 2014 2 "Chancroid" 0 0 "FALSE" 0 0 0 0 "2014-01-11"
NA "" 2014 3 "Chancroid" 0 0 "FALSE" 0 0 0 0 "2014-01-18"
NA "" 2014 4 "Chancroid" 0 0 "FALSE" 0 0 0 0 "2014-01-25"
NA "" 2014 5 "Chancroid" 0 0 "FALSE" 0 0 0 0 "2014-02-01"
2 "NC (1 ), CA (1 )" 2014 6 "Chancroid" 2 1.96632649518879 "TRUE" 2 1.96632649518879 2 1.96632649518879 "2014-02-08"
1 "CA (1 )" 2014 7 "Chancroid" 1 2.00216301351032 "FALSE" 3 4.00216301351032 3 4.00216301351032 "2014-02-15"
NA "" 2014 8 "Chancroid" 0 1.86304761828569 "FALSE" 3 4.86304761828569 3 4.86304761828569 "2014-02-22"
NA "" 2014 9 "Chancroid" 0 1.74754689570643 "FALSE" 3 4.74754689570643 3 4.74754689570643 "2014-03-01"
NA "" 2014 10 "Chancroid" 0 1.64989711542111 "FALSE" 3 4.64989711542111 3 4.64989711542111 "2014-03-08"
NA "" 2014 11 "Chancroid" 0 1.566066854093 "FALSE" 3 4.566066854093 3 4.566066854093 "2014-03-15"
NA "" 2014 12 "Chancroid" 0 1.49316312101612 "FALSE" 3 4.49316312101612 3 4.49316312101612 "2014-03-22"
1 "CA (1 )" 2014 13 "Chancroid" 1 1.56854265160454 "FALSE" 4 4.56854265160454 4 4.56854265160454 "2014-03-29"
NA "" 2014 14 "Chancroid" 0 1.50821397671854 "FALSE" 4 5.50821397671854 4 5.50821397671854 "2014-04-05"
1 "TX (1 )" 2014 15 "Chancroid" 1 1.62379024469616 "FALSE" 5 5.62379024469616 5 5.62379024469616 "2014-04-12"
NA "" 2014 16 "Chancroid" 0 1.62379024469616 "FALSE" 5 6.62379024469616 5 6.62379024469616 "2014-04-19"
NA "" 2014 17 "Chancroid" 0 1.62379024469616 "FALSE" 5 6.62379024469616 5 6.62379024469616 "2014-04-26"
NA "" 2014 18 "Chancroid" 0 1.62379024469616 "FALSE" 5 6.62379024469616 5 6.62379024469616 "2014-05-03"
NA "" 2014 19 "Chancroid" 0 1.62379024469616 "FALSE" 5 6.62379024469616 5 6.62379024469616 "2014-05-10"
NA "" 2014 20 "Chancroid" 0 1.06591634153835 "FALSE" 5 6.06591634153835 5 6.06591634153835 "2014-05-17"
NA "" 2014 21 "Chancroid" 0 0.869130182059706 "FALSE" 5 5.86913018205971 5 5.86913018205971 "2014-05-24"
1 "NY (1 )" 2014 22 "Chancroid" 1 1.06591634153835 "FALSE" 6 6.06591634153835 6 6.06591634153835 "2014-05-31"
1 "WA (1 )" 2014 23 "Chancroid" 1 1.22332874759128 "FALSE" 7 7.22332874759128 7 7.22332874759128 "2014-06-07"
2 "CA (2 )" 2014 24 "Chancroid" 2 1.72098377388916 "TRUE" 9 8.72098377388916 9 8.72098377388916 "2014-06-14"
NA "" 2014 25 "Chancroid" 0 1.72098377388916 "FALSE" 9 10.7209837738892 9 10.7209837738892 "2014-06-21"
NA "" 2014 26 "Chancroid" 0 1.72098377388916 "FALSE" 9 10.7209837738892 9 10.7209837738892 "2014-06-28"
1 "CA (1 )" 2014 27 "Chancroid" 1 1.72098377388916 "FALSE" 10 10.7209837738892 10 10.7209837738892 "2014-07-05"
1 "AK (1 )" 2014 28 "Chancroid" 1 1.80088727117598 "FALSE" 11 11.800887271176 11 11.800887271176 "2014-07-12"
NA "" 2014 29 "Chancroid" 0 1.72098377388916 "FALSE" 11 12.7209837738892 11 12.7209837738892 "2014-07-19"
NA "" 2014 30 "Chancroid" 0 1.72098377388916 "FALSE" 11 12.7209837738892 11 12.7209837738892 "2014-07-26"
NA "" 2014 31 "Chancroid" 0 1.72098377388916 "FALSE" 11 12.7209837738892 11 12.7209837738892 "2014-08-02"
1 "CA (1 )" 2014 32 "Chancroid" 1 1.80088727117598 "FALSE" 12 12.800887271176 12 12.800887271176 "2014-08-09"
1 "CA (1 )" 2014 33 "Chancroid" 1 1.8638409167463 "FALSE" 13 13.8638409167463 13 13.8638409167463 "2014-08-16"
1 "WA (1 )" 2014 34 "Chancroid" 1 1.90950453041044 "FALSE" 14 14.9095045304104 14 14.9095045304104 "2014-08-23"
1 "CA (1 )" 2014 35 "Chancroid" 1 1.93678540528997 "FALSE" 15 15.93678540529 15 15.93678540529 "2014-08-30"
NA "" 2014 36 "Chancroid" 0 1.90950453041044 "FALSE" 15 16.9095045304104 15 16.9095045304104 "2014-09-06"
NA "" 2014 37 "Chancroid" 0 1.8638409167463 "FALSE" 15 16.8638409167463 15 16.8638409167463 "2014-09-13"
NA "" 2014 38 "Chancroid" 0 1.45567661059762 "FALSE" 15 16.4556766105976 15 16.4556766105976 "2014-09-20"
NA "" 2014 39 "Chancroid" 0 1.45567661059762 "FALSE" 15 16.4556766105976 15 16.4556766105976 "2014-09-27"
NA "" 2014 40 "Chancroid" 0 1.45567661059762 "FALSE" 15 16.4556766105976 15 16.4556766105976 "2014-10-04"
NA "" 2014 41 "Chancroid" 0 1.35163317334055 "FALSE" 15 16.3516331733406 15 16.3516331733406 "2014-10-11"
1 "CA (1 )" 2014 42 "Chancroid" 1 1.35163317334055 "FALSE" 16 16.3516331733406 16 16.3516331733406 "2014-10-18"
1 "WA (1 )" 2014 43 "Chancroid" 1 1.45567661059762 "FALSE" 17 17.4556766105976 17 17.4556766105976 "2014-10-25"
2 "CA (2 )" 2014 44 "Chancroid" 2 1.8638409167463 "TRUE" 19 18.8638409167463 19 18.8638409167463 "2014-11-01"
1 "NY (1 )" 2014 45 "Chancroid" 1 1.90950453041044 "FALSE" 20 20.9095045304104 20 20.9095045304104 "2014-11-08"
1 "CA (1 )" 2014 46 "Chancroid" 1 1.90950453041044 "FALSE" 21 21.9095045304104 21 21.9095045304104 "2014-11-15"
NA "" 2014 47 "Chancroid" 0 1.8638409167463 "FALSE" 21 22.8638409167463 21 22.8638409167463 "2014-11-22"
NA "" 2014 48 "Chancroid" 0 1.80088727117598 "FALSE" 21 22.800887271176 21 22.800887271176 "2014-11-29"
NA "" 2014 49 "Chancroid" 0 1.72098377388916 "FALSE" 21 22.7209837738892 21 22.7209837738892 "2014-12-06"
NA "" 2014 50 "Chancroid" 0 1.72098377388916 "FALSE" 21 22.7209837738892 21 22.7209837738892 "2014-12-13"
NA "" 2014 51 "Chancroid" 0 1.72098377388916 "FALSE" 21 22.7209837738892 21 22.7209837738892 "2014-12-20"
1 "DE (1 )" 2014 52 "Chancroid" 1 1.80088727117598 "FALSE" 22 22.800887271176 22 22.800887271176 "2014-12-27"
NA "" 2014 53 "Chancroid" 0 1.80088727117598 "FALSE" 22 23.800887271176 22 23.800887271176 "2015-01-03"
NA "" 2015 1 "Chancroid" 0 1.80088727117598 "FALSE" 22 23.800887271176 0 1.80088727117598 "2015-01-10"
NA "" 2015 2 "Chancroid" 0 1.80088727117598 "FALSE" 22 23.800887271176 0 1.80088727117598 "2015-01-17"
NA "" 2015 3 "Chancroid" 0 1.72098377388916 "FALSE" 22 23.7209837738892 0 1.72098377388916 "2015-01-24"
1 "WA (1 )" 2015 4 "Chancroid" 1 1.72098377388916 "FALSE" 23 23.7209837738892 1 1.72098377388916 "2015-01-31"
NA "" 2015 5 "Chancroid" 0 1.22332874759128 "FALSE" 23 24.2233287475913 1 2.22332874759128 "2015-02-07"
NA "" 2015 6 "Chancroid" 0 1.06591634153835 "FALSE" 23 24.0659163415384 1 2.06591634153835 "2015-02-14"
NA "" 2015 7 "Chancroid" 0 0.869130182059706 "FALSE" 23 23.8691301820597 1 1.86913018205971 "2015-02-21"
NA "" 2015 8 "Chancroid" 0 0.869130182059706 "FALSE" 23 23.8691301820597 1 1.86913018205971 "2015-02-28"
NA "" 2015 9 "Chancroid" 0 0.869130182059706 "FALSE" 23 23.8691301820597 1 1.86913018205971 "2015-03-07"
1 "CA (1 )" 2015 10 "Chancroid" 1 1.06591634153835 "FALSE" 24 24.0659163415384 2 2.06591634153835 "2015-03-14"
NA "" 2015 11 "Chancroid" 0 1.06591634153835 "FALSE" 24 25.0659163415384 2 3.06591634153835 "2015-03-21"
1 "SC (1 )" 2015 12 "Chancroid" 1 1.22332874759128 "FALSE" 25 25.2233287475913 3 3.22332874759128 "2015-03-28"
NA "" 2015 13 "Chancroid" 0 1.06591634153835 "FALSE" 25 26.0659163415384 3 4.06591634153835 "2015-04-04"
1 "CA (1 )" 2015 14 "Chancroid" 1 1.22332874759128 "FALSE" 26 26.2233287475913 4 4.22332874759128 "2015-04-11"
NA "" 2015 15 "Chancroid" 0 1.22332874759128 "FALSE" 26 27.2233287475913 4 5.22332874759128 "2015-04-18"
NA "" 2015 16 "Chancroid" 0 1.22332874759128 "FALSE" 26 27.2233287475913 4 5.22332874759128 "2015-04-25"
NA "" 2015 17 "Chancroid" 0 1.22332874759128 "FALSE" 26 27.2233287475913 4 5.22332874759128 "2015-05-02"
NA "" 2015 18 "Chancroid" 0 1.06591634153835 "FALSE" 26 27.0659163415384 4 5.06591634153835 "2015-05-09"
NA "" 2015 19 "Chancroid" 0 1.06591634153835 "FALSE" 26 27.0659163415384 4 5.06591634153835 "2015-05-16"
NA "" 2015 20 "Chancroid" 0 1.06591634153835 "FALSE" 26 27.0659163415384 4 5.06591634153835 "2015-05-23"
2 "TX (1 ), CA (1 )" 2015 21 "Chancroid" 2 1.62379024469616 "TRUE" 28 27.6237902446962 6 5.62379024469616 "2015-05-30"
NA "" 2015 22 "Chancroid" 0 1.62379024469616 "FALSE" 28 29.6237902446962 6 7.62379024469616 "2015-06-06"
NA "" 2015 23 "Chancroid" 0 1.62379024469616 "FALSE" 28 29.6237902446962 6 7.62379024469616 "2015-06-13"
1 "TX (1 )" 2015 24 "Chancroid" 1 1.62379024469616 "FALSE" 29 29.6237902446962 7 7.62379024469616 "2015-06-20"
NA "" 2015 25 "Chancroid" 0 1.62379024469616 "FALSE" 29 30.6237902446962 7 8.62379024469616 "2015-06-27"
NA "" 2015 26 "Chancroid" 0 1.50821397671854 "FALSE" 29 30.5082139767185 7 8.50821397671854 "2015-07-04"
NA "" 2015 27 "Chancroid" 0 1.50821397671854 "FALSE" 29 30.5082139767185 7 8.50821397671854 "2015-07-11"
NA "" 2015 28 "Chancroid" 0 1.37215416132939 "FALSE" 29 30.3721541613294 7 8.37215416132939 "2015-07-18"
NA "" 2015 29 "Chancroid" 0 1.37215416132939 "FALSE" 29 30.3721541613294 7 8.37215416132939 "2015-07-25"
NA "" 2015 30 "Chancroid" 0 1.37215416132939 "FALSE" 29 30.3721541613294 7 8.37215416132939 "2015-08-01"
NA "" 2015 31 "Chancroid" 0 1.37215416132939 "FALSE" 29 30.3721541613294 7 8.37215416132939 "2015-08-08"
NA "" 2015 32 "Chancroid" 0 1.37215416132939 "FALSE" 29 30.3721541613294 7 8.37215416132939 "2015-08-15"
NA "" 2015 33 "Chancroid" 0 1.37215416132939 "FALSE" 29 30.3721541613294 7 8.37215416132939 "2015-08-22"
1 "WI (1 )" 2015 34 "Chancroid" 1 1.50821397671854 "FALSE" 30 30.5082139767185 8 8.50821397671854 "2015-08-29"
NA "" 2015 35 "Chancroid" 0 0.869130182059706 "FALSE" 30 30.8691301820597 8 8.86913018205971 "2015-09-05"
NA "" 2015 36 "Chancroid" 0 0.869130182059706 "FALSE" 30 30.8691301820597 8 8.86913018205971 "2015-09-12"
NA "" 2015 37 "Chancroid" 0 0.869130182059706 "FALSE" 30 30.8691301820597 8 8.86913018205971 "2015-09-19"
NA "" 2015 38 "Chancroid" 0 0.60595105525342 "FALSE" 30 30.6059510552534 8 8.60595105525342 "2015-09-26"
NA "" 2015 39 "Chancroid" 0 0.60595105525342 "FALSE" 30 30.6059510552534 8 8.60595105525342 "2015-10-03"
NA "" 2015 40 "Chancroid" 0 0.60595105525342 "FALSE" 30 30.6059510552534 8 8.60595105525342 "2015-10-10"
NA "" 2015 41 "Chancroid" 0 0.60595105525342 "FALSE" 30 30.6059510552534 8 8.60595105525342 "2015-10-17"
1 "CA (1 )" 2015 42 "Chancroid" 1 0.869130182059706 "TRUE" 31 30.8691301820597 9 8.86913018205971 "2015-10-24"
NA "" 2015 43 "Chancroid" 0 0.869130182059706 "FALSE" 31 31.8691301820597 9 9.86913018205971 "2015-10-31"
NA "" 2015 44 "Chancroid" 0 0.869130182059706 "FALSE" 31 31.8691301820597 9 9.86913018205971 "2015-11-07"
NA "" 2015 45 "Chancroid" 0 0.869130182059706 "FALSE" 31 31.8691301820597 9 9.86913018205971 "2015-11-14"
1 "TX (1 )" 2015 46 "Chancroid" 1 1.06591634153835 "FALSE" 32 32.0659163415384 10 10.0659163415384 "2015-11-21"
NA "" 2015 47 "Chancroid" 0 1.06591634153835 "FALSE" 32 33.0659163415384 10 11.0659163415384 "2015-11-28"
NA "" 2015 48 "Chancroid" 0 0.869130182059706 "FALSE" 32 32.8691301820597 10 10.8691301820597 "2015-12-05"
NA "" 2015 49 "Chancroid" 0 0.869130182059706 "FALSE" 32 32.8691301820597 10 10.8691301820597 "2015-12-12"
1 "WY (1 )" 2015 50 "Chancroid" 1 1.06591634153835 "FALSE" 33 33.0659163415384 11 11.0659163415384 "2015-12-19"
NA "" 2015 51 "Chancroid" 0 1.06591634153835 "FALSE" 33 34.0659163415384 11 12.0659163415384 "2015-12-26"
NA "" 2016 1 "Chancroid" 0 1.06591634153835 "FALSE" 33 34.0659163415384 0 1.06591634153835 "2016-01-09"
NA "" 2016 2 "Chancroid" 0 1.06591634153835 "FALSE" 33 34.0659163415384 0 1.06591634153835 "2016-01-16"
NA "" 2016 3 "Chancroid" 0 1.06591634153835 "FALSE" 33 34.0659163415384 0 1.06591634153835 "2016-01-23"
NA "" 2016 4 "Chancroid" 0 1.06591634153835 "FALSE" 33 34.0659163415384 0 1.06591634153835 "2016-01-30"
NA "" 2016 5 "Chancroid" 0 0.869130182059706 "FALSE" 33 33.8691301820597 0 0.869130182059706 "2016-02-06"
NA "" 2016 6 "Chancroid" 0 0.869130182059706 "FALSE" 33 33.8691301820597 0 0.869130182059706 "2016-02-13"
NA "" 2016 7 "Chancroid" 0 0.869130182059706 "FALSE" 33 33.8691301820597 0 0.869130182059706 "2016-02-20"
NA "" 2016 8 "Chancroid" 0 0.869130182059706 "FALSE" 33 33.8691301820597 0 0.869130182059706 "2016-02-27"
NA "" 2014 1 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-01-04"
NA "" 2014 2 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-01-11"
NA "" 2014 3 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-01-18"
NA "" 2014 4 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-01-25"
NA "" 2014 5 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-02-01"
NA "" 2014 6 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-02-08"
NA "" 2014 7 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-02-15"
NA "" 2014 8 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-02-22"
NA "" 2014 9 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-03-01"
NA "" 2014 10 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-03-08"
NA "" 2014 11 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-03-15"
NA "" 2014 12 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-03-22"
NA "" 2014 13 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-03-29"
NA "" 2014 14 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-04-05"
NA "" 2014 15 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-04-12"
NA "" 2014 16 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-04-19"
NA "" 2014 17 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-04-26"
NA "" 2014 18 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-05-03"
NA "" 2014 19 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-05-10"
NA "" 2014 20 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-05-17"
NA "" 2014 21 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-05-24"
NA "" 2014 22 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-05-31"
NA "" 2014 23 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-06-07"
NA "" 2014 24 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-06-14"
NA "" 2014 25 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-06-21"
NA "" 2014 26 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-06-28"
NA "" 2014 27 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-07-05"
NA "" 2014 28 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-07-12"
NA "" 2014 29 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-07-19"
NA "" 2014 30 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-07-26"
NA "" 2014 31 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-08-02"
NA "" 2014 32 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-08-09"
NA "" 2014 33 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-08-16"
NA "" 2014 34 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-08-23"
NA "" 2014 35 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-08-30"
NA "" 2014 36 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-09-06"
NA "" 2014 37 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-09-13"
NA "" 2014 38 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-09-20"
NA "" 2014 39 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-09-27"
NA "" 2014 40 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-10-04"
NA "" 2014 41 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-10-11"
NA "" 2014 42 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-10-18"
NA "" 2014 43 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-10-25"
NA "" 2014 44 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-11-01"
NA "" 2014 45 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-11-08"
NA "" 2014 46 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-11-15"
NA "" 2014 47 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-11-22"
NA "" 2014 48 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-11-29"
NA "" 2014 49 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-12-06"
NA "" 2014 50 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-12-13"
NA "" 2014 51 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-12-20"
NA "" 2014 52 "Cholera" 0 0 "FALSE" 0 0 0 0 "2014-12-27"
NA "" 2014 53 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-01-03"
NA "" 2015 1 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-01-10"
NA "" 2015 2 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-01-17"
NA "" 2015 3 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-01-24"
NA "" 2015 4 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-01-31"
NA "" 2015 5 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-02-07"
NA "" 2015 6 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-02-14"
NA "" 2015 7 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-02-21"
NA "" 2015 8 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-02-28"
NA "" 2015 9 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-03-07"
NA "" 2015 10 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-03-14"
NA "" 2015 11 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-03-21"
NA "" 2015 12 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-03-28"
NA "" 2015 13 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-04-04"
NA "" 2015 14 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-04-11"
NA "" 2015 15 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-04-18"
NA "" 2015 16 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-04-25"
NA "" 2015 17 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-05-02"
NA "" 2015 18 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-05-09"
NA "" 2015 19 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-05-16"
NA "" 2015 20 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-05-23"
NA "" 2015 21 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-05-30"
NA "" 2015 22 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-06-06"
NA "" 2015 23 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-06-13"
NA "" 2015 24 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-06-20"
NA "" 2015 25 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-06-27"
NA "" 2015 26 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-07-04"
NA "" 2015 27 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-07-11"
NA "" 2015 28 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-07-18"
NA "" 2015 29 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-07-25"
NA "" 2015 30 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-08-01"
NA "" 2015 31 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-08-08"
NA "" 2015 32 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-08-15"
NA "" 2015 33 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-08-22"
NA "" 2015 34 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-08-29"
NA "" 2015 35 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-09-05"
NA "" 2015 36 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-09-12"
NA "" 2015 37 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-09-19"
NA "" 2015 38 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-09-26"
NA "" 2015 39 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-10-03"
NA "" 2015 40 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-10-10"
NA "" 2015 41 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-10-17"
NA "" 2015 42 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-10-24"
NA "" 2015 43 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-10-31"
NA "" 2015 44 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-11-07"
NA "" 2015 45 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-11-14"
NA "" 2015 46 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-11-21"
NA "" 2015 47 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-11-28"
NA "" 2015 48 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-12-05"
NA "" 2015 49 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-12-12"
NA "" 2015 50 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-12-19"
NA "" 2015 51 "Cholera" 0 0 "FALSE" 0 0 0 0 "2015-12-26"
NA "" 2016 1 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-01-09"
NA "" 2016 2 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-01-16"
NA "" 2016 3 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-01-23"
NA "" 2016 4 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-01-30"
NA "" 2016 5 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-02-06"
NA "" 2016 6 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-02-13"
NA "" 2016 7 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-02-20"
NA "" 2016 8 "Cholera" 0 0 "FALSE" 0 0 0 0 "2016-02-27"
NA "" 2014 1 "Cyclosporiasis" 0 0 "FALSE" 0 0 0 0 "2014-01-04"
NA "" 2014 2 "Cyclosporiasis" 0 0 "FALSE" 0 0 0 0 "2014-01-11"
